TABLE=Variable
Numero;Parent;Nom;Description;Notes;Type;Groupe;ArchiveEv;ArchiveVal;Etats;ConsignesSpe;ConsignesGen;Exclusion;Alarme;Acquit;RazOnAcquit;Rapport;Gravite;TempoAlarme;Synoptique;Son;ArchNumDelai;ArchNumEcartMin;ArchNumEcartMax;GraphMin;GraphMax;GraphGrad;SeuilMin;SeuilMax;SeuilMinMin;SeuilMaxMax;GraviteMM;Camera;Io;Categories;Position2;Symbole;Icone;NonVisu;Extension
9758;9756;A.E104.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9759;9756;A.E104.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9760;2633;A.E105;A Default Com Sortie Parking N-1 Otes 1-26;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9761;9760;A.E105.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9762;9760;A.E105.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9763;9760;A.E105.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9764;2633;A.E106;A Default Com Otes 1-27;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9765;9764;A.E106.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9766;9764;A.E106.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9767;9764;A.E106.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9768;2633;A.E107;A Default Com Otes 1-28;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9769;9768;A.E107.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9770;9768;A.E107.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9771;9768;A.E107.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9772;2633;A.E108;A Default Com Otes 1-29;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9773;9772;A.E108.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9774;9772;A.E108.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9775;9772;A.E108.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9776;2633;A.E109;A Default Com Otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9777;9776;A.E109.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9778;9776;A.E109.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9779;9776;A.E109.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9780;2633;A.E110;A Default Com Otes 1-31;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9781;9780;A.E110.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9782;9780;A.E110.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9783;9780;A.E110.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9784;2633;A.E111;A Default Com Otes 1-32;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9785;9784;A.E111.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9786;9784;A.E111.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9787;9784;A.E111.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9788;2633;A.E112;A Default Com Otes 1-33;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9789;9788;A.E112.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9790;9788;A.E112.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9791;9788;A.E112.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9792;2633;A.E113;A Default Com Otes 1-34;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9793;9792;A.E113.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9794;9792;A.E113.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9795;9792;A.E113.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9796;2633;A.E114;A Default Com Otes 1-35;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9797;9796;A.E114.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9798;9796;A.E114.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9799;9796;A.E114.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
9800;2633;A.L003;A Lecteur Parking Prom - Otes 1-22;(Null);10;9;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
